MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,BsmtFinType1_Unf,HasWoodDeck,HasOpenPorch,HasEnclosedPorch,Has3SsnPorch,HasScreenPorch,YearsSinceRemodel,Total_Home_Quality,TotalSF,YrBltAndRemod,Total_sqr_footage,Total_Bathrooms,Total_porch_sf,haspool,has2ndfloor,hasgarage,hasbsmt,hasfireplace,LotFrontage_log,LotArea_log,MasVnrArea_log,BsmtFinSF1_log,BsmtFinSF2_log,BsmtUnfSF_log,TotalBsmtSF_log,1stFlrSF_log,2ndFlrSF_log,LowQualFinSF_log,GrLivArea_log,BsmtFullBath_log,BsmtHalfBath_log,FullBath_log,HalfBath_log,BedroomAbvGr_log,KitchenAbvGr_log,TotRmsAbvGrd_log,Fireplaces_log,GarageCars_log,GarageArea_log,WoodDeckSF_log,OpenPorchSF_log,EnclosedPorch_log,3SsnPorch_log,ScreenPorch_log,PoolArea_log,MiscVal_log,YearRemodAdd_log,TotalSF_log,YearRemodAdd_sq,LotFrontage_log_sq,TotalBsmtSF_log_sq,1stFlrSF_log_sq,2ndFlrSF_log_sq,GrLivArea_log_sq,GarageCars_log_sq,GarageArea_log_sq,SalePrice
4,3,16.819132519336556,9.04447388497014,1,0,3,1,0,5,2,2,0,2,7,3.0401509857573425,1999,2000,1,0,12,13,1,15.717504872765078,2,4,2,2,4,3,6,665.1416330443618,6,0.0,118.82941648582279,855.0023214939849,1,0,1,4,7.157931288892673,665.1416330443618,0.0,10.019350221032651,0.0,0.0,2,0.0,3,0.7173641529273178,2,2.2578336517240882,6,0.0,3,1,1999.0,2,2,577.0,5,5,2,33.602934294663825,7.496287185162028,0.0,0.0,0.0,0.0,4,1,0.0,9,2,8,4,1,0,0,1,1,1,8,10.040150985757343,862.1602527828776,3999,7.157931288892673,2.0,41.09922147982585,0,1,1,1,0,2.8808337778219455,2.3080176981331695,2.8170543629774425,6.501517321869645,0.009950330853168092,4.786152650646764,6.75228477030682,2.1002156685954283,6.501517321869645,0.009950330853168092,2.4005599213789752,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.009950330853168092,1.3887912413184778,0.5465966356094243,1.1841272735369857,0.009950330853168092,1.1019400787607843,6.359591169560779,3.5442274357542627,2.1408055589186827,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.601407332072496,6.760611951791814,4000000,8.299203255439862,45.59334961931742,4.410905854613742,42.26972748657104,5.762687936131032,1.2142719371793234,40.44439984395543,12.160033942617156
9,3,17.11120952236306,9.322863352047673,1,3,3,4,0,16,2,2,0,5,10,3.0401509857573425,2007,2008,1,0,12,13,3,22.643262028654505,0,4,2,0,4,0,2,298.875866158129,6,0.0,54.982650735619075,968.2536108078895,1,0,1,4,7.315111512020735,867.4479320718633,0.0,10.867050591676081,0.994480564408597,0.0,2,1.0709806366827703,3,0.7173641529273178,0,2.7475780006950794,6,0.9252912807650148,0,3,2008.0,0,3,846.0,5,5,2,46.77913380879414,18.34322595002288,0.0,0.0,0.0,0.0,4,1,0.0,10,2,6,5,0,0,0,1,1,1,0,13.040150985757343,1843.0166543917735,4015,1173.638909742013,3.529970882749982,65.12235975881703,0,1,1,1,1,2.8970830490693937,2.335329432722794,3.1635010347565666,5.703401956128638,0.009950330853168092,4.025220445258894,6.876536619070848,2.119276430614123,6.766719147054791,0.009950330853168092,2.474608016417289,0.6953849570736713,0.009950330853168092,1.1019400787607843,0.7328392425545458,1.3887912413184778,0.5465966356094243,1.3237746010975528,0.660257847847934,1.3887912413184778,6.741712500957802,3.866798287479044,2.9628591213437185,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.605397342403343,7.519706858671385,4032064,8.393090193205214,47.28675587342232,4.491332589356539,45.78848801511791,6.123684834916709,1.9287411119629183,45.4506874455707,12.962196972666593
8,3,11.94321626970938,8.936953026330558,0,3,3,4,0,7,2,2,0,0,5,4.247349065744873,1900,1950,1,0,8,8,2,54.598150033144236,3,4,0,4,1,3,5,83.4766807429616,1,10.699092572691065,39.16548177463603,524.9479738458829,1,0,1,4,6.7433014763014505,581.4472579167895,0.0,9.875981824250808,0.994480564408597,0.0,1,0.0,4,0.7173641529273178,3,2.4381381632971455,6,0.0,3,5,1978.0,3,1,384.0,5,5,2,0.0,18.06346554009109,12.960342448515616,0.0,0.0,0.0,2,1,0.0,6,2,8,4,0,1,0,0,1,1,58,9.247349065744874,1113.1385332389737,3850,682.3663327087436,1.994480564408597,31.023807988606706,0,1,1,1,0,2.5613441179044787,2.2972662757634854,4.018329773844182,4.436593897595456,2.4603656829495257,3.6932569034530065,6.265221311914322,2.048118749596442,6.367255805780749,0.009950330853168092,2.3874758903661912,0.6953849570736713,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.6114359150967734,0.5465966356094243,1.2378344225604603,0.009950330853168092,0.6981347220709843,5.953269307976439,0.009950330853168092,2.948298130427093,2.636936686104836,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.576102466186603,7.015845744847772,3802500,6.560483690323872,39.252998087265425,4.1947904124484925,40.541946496248656,5.700041127079838,0.48739209016113044,35.44141545329427,11.686887175419702
9,3,14.512909063490525,9.301884092196422,1,0,3,1,0,11,2,2,0,5,6,3.0401509857573425,2001,2002,1,0,12,13,2,54.598150033144236,3,4,2,0,4,3,0,186.6309659655318,6,0.0,25.57239895182534,493.07702889428924,1,0,1,4,6.571528353983348,1783.8612534033907,0.0,10.540700508695123,0.994480564408597,0.0,2,1.0709806366827703,3,0.7173641529273178,2,2.4381381632971455,6,0.9252912807650148,5,3,2001.0,0,2,560.0,5,5,2,34.5448727621223,21.97876135942826,0.0,0.0,0.0,0.0,4,1,0.0,8,3,8,4,0,0,0,1,1,1,7,9.040150985757343,2283.5098106516634,4003,1977.0637477229059,3.529970882749982,56.52363412155056,0,1,1,1,1,2.7423169368483493,2.3332970254841525,4.018329773844182,5.234530381419357,0.009950330853168092,3.2802493032314626,6.2027116735222725,2.025714809142828,7.487101564667587,0.009950330853168092,2.446746085232133,0.6953849570736713,0.009950330853168092,1.1019400787607843,0.7328392425545458,1.3887912413184778,0.5465966356094243,1.2378344225604603,0.660257847847934,1.1019400787607843,6.32973873067577,3.5710772147078518,3.135005459960811,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.602406328164589,7.733911132732706,4008004,7.520302182125313,38.47363210484947,4.103520487980564,56.05668983964784,5.986566405598769,1.2142719371793234,40.065592398616914,12.278397958261774
4,3,14.736275572831559,8.929243804761226,1,0,3,4,0,12,2,2,0,2,5,3.8687286361781874,1959,1959,1,0,8,8,2,54.598150033144236,3,4,3,3,2,4,4,665.1416330443618,4,0.0,0.0,403.4287934927351,1,4,1,4,6.660710362554541,665.1416330443618,0.0,9.095192221240847,0.0,0.0,1,0.0,3,0.7173641529273178,3,2.0541057401196436,6,0.0,3,1,1959.0,2,1,294.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,2,3,7.77358800981233,9,1,8,4,0,1,1,1,1,1,48,8.868728636178187,6.660710362554541,3918,6.660710362554541,1.0,0.0,0,1,1,1,0,2.7566038657415826,2.2964909417948025,4.018329773844182,6.501517321869645,0.009950330853168092,0.009950330853168092,6.002500411063608,2.0374092268082657,6.501517321869645,0.009950330853168092,2.313049373063661,0.009950330853168092,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.3887912413184778,0.5465966356094243,1.1197557617657843,0.009950330853168092,0.6981347220709843,5.68700925407037,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,2.172884981323456,7.580704854252364,2.0374092268082657,3837681,7.598864872621437,36.03001118481879,4.151036357483456,42.26972748657104,5.350197402230196,0.48739209016113044,32.342074255882025,11.575909653758895
5,3,12.208858913608543,8.818465207906778,1,3,3,0,0,3,1,2,0,2,4,3.0401509857573425,1941,1950,1,0,14,15,2,54.598150033144236,3,4,1,4,4,3,5,90.04245695418625,6,0.0,64.290332605481,484.09625305570506,1,4,1,0,6.55216307306986,665.1416330443618,0.0,8.898963673166019,0.0,0.0,1,0.0,2,0.7173641529273178,3,1.819117745285431,6,1.756856689047833,5,6,0.0,1,0,403.4287934927351,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,6,0,8,0,0,1,1,1,1,1,56,7.040150985757343,490.6484161287749,3891,96.59462002725611,1.0,0.0,0,1,1,1,1,2.5816445155399688,2.2852827884905187,4.018329773844182,4.511435790479348,0.009950330853168092,4.178997129768357,6.184367945408672,2.023157270043135,6.501517321869645,0.009950330853168092,2.2934397690256403,0.009950330853168092,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.1019400787607843,0.5465966356094243,1.039964912268236,1.017711906564261,0.009950330853168092,6.002500411063608,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.576102466186603,6.197784199209978,3802500,6.6648884046176,38.24640688419828,4.09316533932839,42.26972748657104,5.259865974148382,9.900908408750885e-05,36.03001118481879,11.51293546492023
8,3,13.223333940196108,9.119845887773625,1,3,3,4,0,17,2,2,0,0,5,3.4679266186007984,1940,1950,1,0,8,8,2,54.598150033144236,3,4,1,4,4,3,6,665.1416330443618,6,0.0,78.84305966608332,454.2329013857484,1,2,1,0,6.485072191408685,419.13580754696136,0.0,9.375212617657748,0.0,0.0,1,0.0,2,0.7173641529273178,3,2.0541057401196436,6,0.0,3,5,1940.0,3,1,240.0,5,5,2,0.0,9.599593898890555,0.0,0.0,0.0,0.0,4,1,0.0,9,1,8,4,1,1,0,1,1,1,57,8.4679266186008,879.8537811241184,3890,425.62087973837004,1.0,9.599593898890555,0,1,1,1,0,2.6555866742031973,2.3154861046970505,4.018329773844182,6.501517321869645,0.009950330853168092,4.380188191598594,6.120831125703608,2.014245763450627,6.040601811857136,0.009950330853168092,2.340382930653185,0.009950330853168092,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.1019400787607843,0.5465966356094243,1.1197557617657843,0.009950330853168092,0.6981347220709843,5.484838426405745,0.009950330853168092,2.361758676576743,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.576102466186603,6.7809029955071844,3802500,7.052140584205598,37.4645736693821,4.057185995578799,36.48887024941171,5.477392262092792,0.48739209016113044,30.08345256377705,11.599112335481124
4,3,14.17182897145582,9.063972126504732,1,3,3,4,0,7,2,2,0,2,5,3.4679266186007984,1956,1956,1,0,13,14,2,54.598150033144236,3,4,1,4,4,0,1,196.65749176286022,6,0.0,55.22841086124381,680.7117137004863,1,4,1,4,6.911033033788238,665.1416330443618,0.0,9.555202482316279,0.994480564408597,0.0,1,0.0,3,0.7173641529273178,3,2.2578336517240882,6,0.0,3,1,1956.0,3,1,596.0,5,5,2,16.87875349574533,0.0,0.0,0.0,0.0,0.0,4,1,0.0,8,4,8,4,0,0,1,1,1,1,54,8.4679266186008,687.6227467342745,3912,203.56852479664846,1.994480564408597,16.87875349574533,0,1,1,1,0,2.7200992503128267,2.3099550804449764,4.018329773844182,5.286586284500635,0.009950330853168092,4.029599990724169,6.524621530143242,2.069521630879738,6.501517321869645,0.009950330853168092,2.357565816271615,0.6953849570736713,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.3887912413184778,0.5465966356094243,1.1841272735369857,0.009950330853168092,0.6981347220709843,6.391933863671076,2.8841722190587817,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.579173077245055,6.534708105298346,3825936,7.398939931552402,42.57068611160874,4.282919780679131,42.26972748657104,5.558116578052446,0.48739209016113044,40.85681851754505,11.767575435251748
4,3,13.223333940196108,8.785601523326509,1,3,2,4,0,5,2,2,0,2,5,3.0401509857573425,1972,1972,3,0,8,8,2,54.598150033144236,3,4,1,4,4,0,5,204.3229625375431,6,0.0,25.98530059964634,543.3156611316381,1,4,1,4,6.673723368376449,665.1416330443618,0.0,9.118847527243757,0.0,0.0,1,0.0,2,0.7173641529273178,3,2.2578336517240882,6,0.0,3,5,1985.0,2,2,600.0,5,5,2,49.77474489176025,0.0,0.0,0.0,0.0,0.0,4,1,0.0,11,3,8,4,0,0,1,1,1,1,37,8.040150985757343,549.9893845000146,3944,210.99668590591955,1.0,49.77474489176025,0,1,1,1,0,2.6555866742031973,2.2819334607744635,4.018329773844182,5.3246328690401254,0.009950330853168092,3.295662798990595,6.299547709527528,2.039104243266126,6.501517321869645,0.009950330853168092,2.3153875435006075,0.009950330853168092,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.1019400787607843,0.5465966356094243,1.1841272735369857,0.009950330853168092,1.1019400787607843,6.39861157333189,3.9275960120798468,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.587315574433491,6.311733692092426,3888784,7.052140584205598,39.68430134461352,4.15794611490592,42.26972748657104,5.361019476597778,1.2142719371793234,40.94223006637681,11.719947764402807
9,3,14.286349320107494,8.837201176176785,1,3,3,4,0,12,4,2,0,5,5,3.0401509857573425,1962,1962,1,0,12,13,1,23.24769245363869,3,4,1,4,4,3,0,154.7860119294775,6,0.0,48.298067221656176,526.6202421087007,1,4,1,4,6.654137029986763,1421.671913028888,0.0,10.39341597388719,0.0,0.0,2,0.0,4,0.7173641529273178,3,2.6001872609738976,6,0.9252912807650148,5,1,1962.0,2,1,264.0,5,5,2,0.0,20.55841229398707,0.0,0.0,0.0,0.0,4,1,0.0,9,1,8,4,0,1,0,1,1,1,45,8.040150985757343,1954.9462921675754,3924,1583.1120619883523,2.0,20.55841229398707,0,1,1,1,1,2.727614193398401,2.2871872702567058,3.188733781664623,5.048547535737255,0.009950330853168092,3.8980877029895558,6.2683957393458,2.0365519202042783,7.260299040445563,0.009950330853168092,2.4339129573475136,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.009950330853168092,1.6114359150967734,0.5465966356094243,1.2837596438453949,0.660257847847934,0.6981347220709843,5.579767561123299,0.009950330853168092,3.0712298505517817,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.58223428850699,7.578634504827498,3849444,7.439879188028409,39.292785145048576,4.1475437236877335,52.71194215669477,5.9239322839441195,0.48739209016113044,31.13380603616385,12.040614105490253
5,4,13.223333940196108,9.000241507409033,1,3,3,0,0,9,2,2,0,2,5,1.5051806909474232,1920,1950,1,0,8,8,2,54.598150033144236,3,1,0,1,3,3,6,665.1416330443618,6,0.0,92.4590528071651,580.4301705673131,1,2,1,3,6.852974492787546,665.1416330443618,0.0,9.447571014792446,0.0,0.0,1,0.0,2,0.7173641529273178,3,2.2578336517240882,1,0.0,3,5,1920.0,3,1,338.0,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,2,1,8,0,1,1,1,1,1,1,57,6.505180690947423,587.2831450601007,3870,6.852974492787546,1.0,0.0,0,1,1,1,0,2.6555866742031973,2.3036087196503763,4.018329773844182,6.501517321869645,0.009950330853168092,4.537630395487055,6.365508078561012,2.0621649690498436,6.501517321869645,0.009950330853168092,2.3473262151112975,0.009950330853168092,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.1019400787607843,0.5465966356094243,1.1841272735369857,0.009950330853168092,0.6981347220709843,5.826029605470451,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.576102466186603,6.377225369686427,3802500,7.052140584205598,40.51969309822551,4.252524359576342,42.26972748657104,5.509940360148729,0.48739209016113044,33.94262096381818,11.112462823634855
9,1,13.823084197971921,8.903819818154142,1,3,3,4,0,21,2,2,0,5,7,3.0401509857573425,2006,2007,1,0,5,5,3,14.115406004869609,2,4,2,2,4,3,2,211.30361849856183,6,0.0,44.230182461312424,652.3677132533193,1,0,1,4,6.883742193335404,630.6237424531191,0.0,10.10516364561076,0.994480564408597,0.0,2,0.0,2,0.7173641529273178,2,2.4381381632971455,6,0.0,3,1,2007.0,0,2,438.0,5,5,2,0.0,20.55841229398707,0.0,0.0,0.0,0.0,4,1,0.0,1,3,8,4,0,1,0,1,1,1,2,10.040150985757343,1289.8751978997739,4013,848.8111031450163,2.994480564408597,20.55841229398707,0,1,1,1,0,2.696860104720694,2.293929724948066,2.7163758468537944,5.358064514077956,0.009950330853168092,3.8119856844252955,6.482155389698379,2.066070318148372,6.448309704724468,0.009950330853168092,2.4083102702597134,0.6953849570736713,0.009950330853168092,1.1019400787607843,0.009950330853168092,1.1019400787607843,0.5465966356094243,1.2378344225604603,0.009950330853168092,1.1019400787607843,6.084522191859013,0.009950330853168092,3.0712298505517817,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.604899460878901,7.163083461950505,4028049,7.273054424434112,42.018338496195746,4.268646559533715,41.58069804804376,5.799958357838414,1.2142719371793234,37.021410303224805,12.392556361841777
0,3,10.223289276667444,9.500570176013053,1,1,3,4,0,24,2,2,4,2,8,3.0401509857573425,1996,1996,1,0,3,3,2,54.598150033144236,2,4,2,2,4,3,2,206.1251014249844,6,0.0,60.686841305152974,743.5480122242125,1,0,1,4,7.025042051920671,665.1416330443618,0.0,9.76822728355289,0.994480564408597,0.0,1,1.0709806366827703,1,0.7173641529273178,0,1.819117745285431,6,1.756856689047833,2,1,1996.0,0,2,500.0,5,5,2,33.602934294663825,8.305501745864786,0.0,0.0,21.444418667653604,0.0,4,1,0.0,3,2,8,4,0,0,0,1,1,0,12,11.040150985757343,750.5730542761331,3992,213.15014347690507,2.529970882749982,63.352854708182214,0,1,1,1,1,2.4188816267241275,2.3523814342273335,4.018329773844182,5.333371244261733,0.009950330853168092,4.122232735194915,6.612790770141717,2.083812232768895,6.501517321869645,0.009950330853168092,2.3775281070188643,0.6953849570736713,0.009950330853168092,0.6981347220709843,0.7328392425545458,0.6981347220709843,0.5465966356094243,1.039964912268236,1.017711906564261,1.1019400787607843,6.216626060965505,3.5442274357542627,2.231679866893292,0.009950330853168092,0.009950330853168092,3.111487417433867,0.009950330853168092,0.009950330853168092,7.599406340914545,6.622181721085211,3984016,5.850988324103562,43.729001769671484,4.3422734214372865,42.26972748657104,5.652639899664704,1.2142719371793234,38.64643958187549,12.411056299528171
4,3,13.823084197971921,8.978186519501262,1,0,3,4,0,5,2,2,0,2,7,3.0401509857573425,2005,2005,1,0,12,13,2,54.598150033144236,2,4,2,2,4,0,2,13.833929337796826,6,0.0,109.88065998237634,770.4760488951742,1,0,1,4,7.041323420769406,665.1416330443618,0.0,9.798830547468878,0.0,0.0,2,0.0,3,0.7173641529273178,2,2.2578336517240882,6,0.9252912807650148,2,1,2005.0,0,2,400.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,9,0,6,5,0,1,1,1,1,1,1,10.040150985757343,777.5173723159437,4010,20.875252758566234,2.0,0.0,0,1,1,1,1,2.696860104720694,2.3014030466025206,4.018329773844182,2.6975909828661386,0.009950330853168092,4.708544670632654,6.64831858854856,2.0858364780138356,6.501517321869645,0.009950330853168092,2.3803634433261567,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.009950330853168092,1.3887912413184778,0.5465966356094243,1.1841272735369857,0.660257847847934,1.1019400787607843,5.993986364651492,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.6039029535543206,6.657404150984708,4020025,7.273054424434112,44.20014005484032,4.350713813013162,42.26972748657104,5.666130122323557,1.2142719371793234,35.927872539628005,12.013646205940514
5,3,13.223333940196108,9.126191123354136,1,3,3,4,0,19,2,2,0,2,5,4.247349065744873,1940,1997,1,0,13,14,2,54.598150033144236,3,4,2,4,4,3,6,665.1416330443618,6,0.0,74.7468878476234,418.4909179983261,1,0,1,4,6.398697195936433,665.1416330443618,0.0,8.624827713068107,0.0,0.0,1,0.0,2,0.7173641529273178,3,1.819117745285431,6,0.0,3,5,1940.0,3,1,240.0,5,5,0,42.17442770194662,0.0,0.0,0.0,0.0,0.0,0,1,0.0,10,2,8,4,1,0,1,1,1,1,11,9.247349065744874,424.88961519426255,3937,6.398697195936433,1.0,42.17442770194662,0,1,1,1,0,2.6555866742031973,2.3161122987363063,4.018329773844182,6.501517321869645,0.009950330853168092,4.327529368937213,6.039065714220304,2.0026546068377455,6.501517321869645,0.009950330853168092,2.2653844203435196,0.009950330853168092,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.1019400787607843,0.5465966356094243,1.039964912268236,0.009950330853168092,0.6981347220709843,5.484838426405745,3.76547996040284,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.599906964200978,6.054203673416814,3988009,7.052140584205598,36.47031470067119,4.010625474288445,42.26972748657104,5.131966571935144,0.48739209016113044,30.08345256377705,11.58989576532275
9,3,16.819132519336556,9.292314273023926,1,3,3,0,0,15,2,2,0,5,8,3.0401509857573425,1998,1998,3,0,12,13,1,33.63629417083592,2,4,2,2,4,3,6,665.1416330443618,6,0.0,102.36636410737013,679.0795552372675,1,2,1,4,6.928529026930298,1686.6438707368786,0.0,10.810144135698907,0.0,0.0,2,1.0709806366827703,4,0.7173641529273178,2,2.8829198949636154,6,0.9252912807650148,5,3,1998.0,0,2,420.0,5,5,2,38.012244792077524,17.562470561910427,0.0,0.0,0.0,0.0,4,1,0.0,9,0,8,0,1,0,0,1,1,1,8,11.040150985757343,2372.651955001076,3996,1693.572399763809,2.535490318341385,55.574715353987955,0,1,1,1,1,2.8808337778219455,2.3323685566986656,3.5451907695796914,6.501517321869645,0.009950330853168092,4.6383763489750045,6.522224488376951,2.0717279970041864,7.43109460124869,0.009950330853168092,2.469805206125169,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.7328392425545458,1.6114359150967734,0.5465966356094243,1.3591594917311842,0.660257847847934,1.1019400787607843,6.0426565863694055,3.6641318628092496,2.9216804070061126,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.6004073369891385,7.772189170338478,3992004,8.299203255439862,42.53941227678398,4.292056893570979,55.22116697270742,6.099937756202988,1.2142719371793234,36.513698620793555,12.460718739865236
9,3,13.823084197971921,9.141781587820953,1,0,3,4,0,8,2,2,0,5,6,3.0401509857573425,1995,1996,1,0,8,8,2,54.598150033144236,3,4,2,2,4,3,6,665.1416330443618,6,0.0,83.28789315616092,494.1985350026074,1,2,1,4,6.573921759597425,1147.120736124161,0.0,10.131022860273413,0.0,0.0,2,1.0709806366827703,3,0.7173641529273178,3,2.4381381632971455,6,0.9252912807650148,5,3,1995.0,0,2,373.0,5,5,2,0.0,9.733136611165477,0.0,0.0,0.0,0.0,4,1,0.0,7,1,8,4,1,1,0,1,1,1,11,9.040150985757343,1647.8931928863658,3991,1153.6946578837585,2.535490318341385,9.733136611165477,0,1,1,1,1,2.696860104720694,2.317649215978619,4.018329773844182,6.501517321869645,0.009950330853168092,4.43435687247914,6.204978956687543,2.0260304483907268,7.045890452036745,0.009950330853168092,2.4106340489800573,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.7328392425545458,1.3887912413184778,0.5465966356094243,1.2378344225604603,0.660257847847934,1.1019400787607843,5.924282535024993,0.009950330853168092,2.374267095899326,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.599406340914545,7.4078656142786095,3984016,7.273054424434112,38.501763852935234,4.104799377806329,49.644572262102564,5.811156518101985,1.2142719371793234,35.09712355480216,12.031725210748633
